,START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DISTANCE,Year,Time Cat
1081,2016-12-21 11:35:00,12/21/2016 11:49,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,Short Trip,2020,Short Trip
1082,2016-12-21 12:51:00,12/21/2016 13:33,Business,Unknown Location,Unknown Location,16.2,Meeting,Long Trip,2020,Long Trip
1083,2016-12-21 15:38:00,12/21/2016 15:49,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,Short Trip,2020,Short Trip
1084,2016-12-21 15:55:00,12/21/2016 16:05,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,Short Trip,2020,Short Trip
1085,2016-12-21 17:45:00,12/21/2016 17:54,Business,Islamabad,Islamabad,2.1,Meeting,Short Trip,2020,Short Trip
1086,2016-12-21 17:59:00,12/21/2016 18:31,Business,Islamabad,Unknown Location,7.2,Customer Visit,Long Trip,2020,Medium Trip
1087,2016-12-21 19:49:00,12/21/2016 20:35,Business,Unknown Location,Rawalpindi,12.0,Meeting,Long Trip,2020,Long Trip
1088,2016-12-21 20:56:00,12/21/2016 23:42,Business,Rawalpindi,Unknown Location,103.0,Meeting,Long Trip,2020,Long Trip
1089,2016-12-22 15:40:00,12/22/2016 16:38,Business,Unknown Location,Unknown Location,32.3,Meeting,Long Trip,2020,Long Trip
1090,2016-12-22 17:04:00,12/22/2016 17:20,Business,Unknown Location,Unknown Location,5.3,Customer Visit,Long Trip,2020,Medium Trip
1091,2016-12-22 17:27:00,12/22/2016 17:53,Business,Unknown Location,Unknown Location,11.6,Meeting,Long Trip,2020,Long Trip
1092,2016-12-22 17:56:00,12/22/2016 18:29,Business,Unknown Location,Unknown Location,23.2,Meeting,Long Trip,2020,Long Trip
1093,2016-12-22 18:31:00,12/22/2016 18:37,Business,Unknown Location,Unknown Location,3.2,Errand/Supplies,Short Trip,2020,Short Trip
1094,2016-12-22 18:38:00,12/22/2016 18:47,Business,Unknown Location,Unknown Location,12.3,Temporary Site,Long Trip,2020,Long Trip
1095,2016-12-22 19:04:00,12/22/2016 19:50,Business,Unknown Location,Lahore,14.0,Meeting,Long Trip,2020,Long Trip
1096,2016-12-22 21:41:00,12/22/2016 21:53,Business,Lahore,Lahore,2.1,Meal/Entertain,Short Trip,2020,Short Trip
1097,2016-12-22 23:27:00,12/22/2016 23:32,Business,Lahore,Lahore,2.1,Customer Visit,Short Trip,2020,Short Trip
1098,2016-12-23 09:21:00,12/23/2016 9:41,Business,Lahore,Lahore,3.0,Meeting,Short Trip,2020,Short Trip
1099,2016-12-23 11:33:00,12/23/2016 11:58,Business,Lahore,Unknown Location,6.2,Meeting,Long Trip,2020,Medium Trip
1100,2016-12-23 14:15:00,12/23/2016 15:25,Business,Unknown Location,Unknown Location,9.6,Meeting,Long Trip,2020,Medium Trip
1101,2016-12-23 16:23:00,12/23/2016 16:34,Business,Unknown Location,Unknown Location,1.3,Errand/Supplies,Short Trip,2020,Short Trip
1102,2016-12-23 17:34:00,12/23/2016 18:27,Business,Unknown Location,Lahore,7.1,Meal/Entertain,Long Trip,2020,Medium Trip
1103,2016-12-24 07:43:00,12/24/2016 8:04,Business,Lahore,Unknown Location,6.3,Meal/Entertain,Long Trip,2020,Medium Trip
1104,2016-12-24 09:19:00,12/24/2016 9:55,Business,Unknown Location,Lahore,10.7,Meal/Entertain,Long Trip,2020,Long Trip
1105,2016-12-24 10:34:00,12/24/2016 10:53,Business,Lahore,Lahore,5.3,Meal/Entertain,Long Trip,2020,Medium Trip
1106,2016-12-24 12:51:00,12/24/2016 12:53,Business,Lahore,Lahore,1.6,Errand/Supplies,Short Trip,2020,Short Trip
1107,2016-12-24 13:08:00,12/24/2016 13:29,Business,Lahore,Lahore,3.6,Errand/Supplies,Short Trip,2020,Short Trip
1108,2016-12-24 17:12:00,12/24/2016 17:27,Business,Lahore,Lahore,1.7,Errand/Supplies,Short Trip,2020,Short Trip
1109,2016-12-24 19:12:00,12/24/2016 19:27,Business,Lahore,Lahore,2.9,Meal/Entertain,Short Trip,2020,Short Trip
1110,2016-12-24 22:04:00,12/24/2016 22:09,Business,Lahore,Lahore,0.6,Errand/Supplies,Short Trip,2020,Short Trip
1111,2016-12-25 00:10:00,12/25/2016 0:14,Business,Lahore,Lahore,0.6,Errand/Supplies,Short Trip,2020,Short Trip
1112,2016-12-25 19:15:00,12/25/2016 19:26,Business,Lahore,Lahore,2.3,Meal/Entertain,Short Trip,2020,Short Trip
1113,2016-12-25 21:58:00,12/25/2016 22:04,Business,Lahore,Lahore,2.3,Meal/Entertain,Short Trip,2020,Short Trip
1114,2016-12-26 08:30:00,12/26/2016 8:41,Business,Lahore,Lahore,3.2,Meal/Entertain,Short Trip,2020,Short Trip
1115,2016-12-26 09:05:00,12/26/2016 9:19,Business,Lahore,Lahore,6.2,Customer Visit,Long Trip,2020,Medium Trip
1116,2016-12-26 10:15:00,12/26/2016 10:36,Business,Lahore,Lahore,7.7,Customer Visit,Long Trip,2020,Medium Trip
1117,2016-12-26 11:29:00,12/26/2016 11:42,Business,Lahore,Lahore,3.8,Customer Visit,Short Trip,2020,Short Trip
1118,2016-12-26 13:09:00,12/26/2016 13:43,Business,Lahore,Unknown Location,7.9,Meeting,Long Trip,2020,Medium Trip
1119,2016-12-27 07:02:00,12/27/2016 7:14,Business,Kar?chi,Kar?chi,4.9,Temporary Site,Short Trip,2020,Short Trip
1120,2016-12-27 08:37:00,12/27/2016 8:59,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,Short Trip,2020,Medium Trip
1121,2016-12-27 12:53:00,12/27/2016 12:57,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,Short Trip,2020,Short Trip
1122,2016-12-27 14:49:00,12/27/2016 15:03,Business,Kar?chi,Unknown Location,3.1,Customer Visit,Short Trip,2020,Short Trip
1123,2016-12-27 16:34:00,12/27/2016 16:58,Business,Unknown Location,Kar?chi,7.9,Meeting,Long Trip,2020,Medium Trip
1124,2016-12-27 19:19:00,12/27/2016 19:50,Business,Kar?chi,Kar?chi,5.5,Customer Visit,Long Trip,2020,Medium Trip
1125,2016-12-28 08:34:00,12/28/2016 9:06,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,Long Trip,2020,Long Trip
1126,2016-12-28 11:42:00,12/28/2016 12:12,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,Long Trip,2020,Long Trip
1127,2016-12-28 13:53:00,12/28/2016 14:01,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,Short Trip,2020,Short Trip
1128,2016-12-28 15:04:00,12/28/2016 15:39,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,Long Trip,2020,Medium Trip
1129,2016-12-28 17:02:00,12/28/2016 17:16,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,Short Trip,2020,Short Trip
1130,2016-12-28 18:33:00,12/28/2016 18:56,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,Short Trip,2020,Short Trip
1131,2016-12-28 22:44:00,12/28/2016 23:18,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,Long Trip,2020,Medium Trip
1132,2016-12-29 00:49:00,12/29/2016 1:06,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,Short Trip,2020,Short Trip
1133,2016-12-29 09:44:00,12/29/2016 10:07,Business,Kar?chi,Unknown Location,11.6,Meal/Entertain,Long Trip,2020,Long Trip
1134,2016-12-29 11:28:00,12/29/2016 12:00,Business,Unknown Location,Kar?chi,11.9,Meal/Entertain,Long Trip,2020,Long Trip
1135,2016-12-29 12:25:00,12/29/2016 12:33,Business,Kar?chi,Kar?chi,1.4,Errand/Supplies,Short Trip,2020,Short Trip
1136,2016-12-29 13:17:00,12/29/2016 13:24,Business,Kar?chi,Kar?chi,1.1,Errand/Supplies,Short Trip,2020,Short Trip
1137,2016-12-29 13:56:00,12/29/2016 14:11,Business,Kar?chi,Kar?chi,4.1,Airport/Travel,Short Trip,2020,Short Trip
1138,2016-12-29 14:42:00,12/29/2016 14:58,Business,Kar?chi,Kar?chi,6.1,Between Offices,Long Trip,2020,Medium Trip
1139,2016-12-29 15:05:00,12/29/2016 15:16,Business,Kar?chi,Kar?chi,1.3,Errand/Supplies,Short Trip,2020,Short Trip
1140,2016-12-29 18:59:00,12/29/2016 19:14,Business,Kar?chi,Unknown Location,3.0,Meal/Entertain,Short Trip,2020,Short Trip
1141,2016-12-29 19:50:00,12/29/2016 20:10,Business,Unknown Location,Kar?chi,4.1,Customer Visit,Short Trip,2020,Short Trip
1142,2016-12-29 20:15:00,12/29/2016 20:45,Business,Kar?chi,Kar?chi,7.2,Meeting,Long Trip,2020,Medium Trip
1143,2016-12-29 20:53:00,12/29/2016 21:42,Business,Kar?chi,Unknown Location,6.4,,Long Trip,2020,Medium Trip
1144,2016-12-29 23:14:00,12/29/2016 23:47,Business,Unknown Location,Kar?chi,12.9,Meeting,Long Trip,2020,Long Trip
1145,2016-12-30 10:15:00,12/30/2016 10:33,Business,Kar?chi,Kar?chi,2.8,Errand/Supplies,Short Trip,2020,Short Trip
1146,2016-12-30 11:31:00,12/30/2016 11:56,Business,Kar?chi,Kar?chi,2.9,Errand/Supplies,Short Trip,2020,Short Trip
1147,2016-12-30 15:41:00,12/30/2016 16:03,Business,Kar?chi,Kar?chi,4.6,Errand/Supplies,Short Trip,2020,Short Trip
1148,2016-12-30 16:45:00,12/30/2016 17:08,Business,Kar?chi,Kar?chi,4.6,Meeting,Short Trip,2020,Short Trip
1149,2016-12-30 23:06:00,12/30/2016 23:10,Business,Kar?chi,Kar?chi,0.8,Customer Visit,Short Trip,2020,Short Trip
1150,2016-12-31 01:07:00,12/31/2016 1:14,Business,Kar?chi,Kar?chi,0.7,Meeting,Short Trip,2020,Short Trip
1151,2016-12-31 13:24:00,12/31/2016 13:42,Business,Kar?chi,Unknown Location,3.9,Temporary Site,Short Trip,2020,Short Trip
1152,2016-12-31 15:03:00,12/31/2016 15:38,Business,Unknown Location,Unknown Location,16.2,Meeting,Long Trip,2020,Long Trip
1153,2016-12-31 21:32:00,12/31/2016 21:50,Business,Katunayake,Gampaha,6.4,Temporary Site,Long Trip,2020,Medium Trip
1154,2016-12-31 22:08:00,12/31/2016 23:51,Business,Gampaha,Ilukwatta,48.2,Temporary Site,Long Trip,2020,Long Trip
1155,,,,,,12204.7,,Long Trip,2020,Long Trip
