START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,DISTANCE,Year,Time Cat
2016-12-26 09:05:00,12/26/2016 9:19,Business,Lahore,Lahore,6.2,Customer Visit,Long Trip,2020,Medium Trip
2016-12-26 10:15:00,12/26/2016 10:36,Business,Lahore,Lahore,7.7,Customer Visit,Long Trip,2020,Medium Trip
2016-12-26 11:29:00,12/26/2016 11:42,Business,Lahore,Lahore,3.8,Customer Visit,Short Trip,2020,Short Trip
2016-12-26 13:09:00,12/26/2016 13:43,Business,Lahore,Unknown Location,7.9,Meeting,Long Trip,2020,Medium Trip
2016-12-27 07:02:00,12/27/2016 7:14,Business,Kar?chi,Kar?chi,4.9,Temporary Site,Short Trip,2020,Short Trip
2016-12-27 08:37:00,12/27/2016 8:59,Business,Kar?chi,Kar?chi,5.0,Meal/Entertain,Short Trip,2020,Medium Trip
2016-12-27 12:53:00,12/27/2016 12:57,Business,Kar?chi,Kar?chi,0.6,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-27 14:49:00,12/27/2016 15:03,Business,Kar?chi,Unknown Location,3.1,Customer Visit,Short Trip,2020,Short Trip
2016-12-27 16:34:00,12/27/2016 16:58,Business,Unknown Location,Kar?chi,7.9,Meeting,Long Trip,2020,Medium Trip
2016-12-27 19:19:00,12/27/2016 19:50,Business,Kar?chi,Kar?chi,5.5,Customer Visit,Long Trip,2020,Medium Trip
2016-12-28 08:34:00,12/28/2016 9:06,Business,Kar?chi,Unknown Location,10.3,Meal/Entertain,Long Trip,2020,Long Trip
2016-12-28 11:42:00,12/28/2016 12:12,Business,Unknown Location,Kar?chi,10.4,Errand/Supplies,Long Trip,2020,Long Trip
2016-12-28 13:53:00,12/28/2016 14:01,Business,Kar?chi,Kar?chi,2.0,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-28 15:04:00,12/28/2016 15:39,Business,Kar?chi,Unknown Location,8.5,Meal/Entertain,Long Trip,2020,Medium Trip
2016-12-28 17:02:00,12/28/2016 17:16,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-28 18:33:00,12/28/2016 18:56,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-28 22:44:00,12/28/2016 23:18,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,Long Trip,2020,Medium Trip
2016-12-29 00:49:00,12/29/2016 1:06,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-29 09:44:00,12/29/2016 10:07,Business,Kar?chi,Unknown Location,11.6,Meal/Entertain,Long Trip,2020,Long Trip
2016-12-29 11:28:00,12/29/2016 12:00,Business,Unknown Location,Kar?chi,11.9,Meal/Entertain,Long Trip,2020,Long Trip
2016-12-29 12:25:00,12/29/2016 12:33,Business,Kar?chi,Kar?chi,1.4,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-29 13:17:00,12/29/2016 13:24,Business,Kar?chi,Kar?chi,1.1,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-29 13:56:00,12/29/2016 14:11,Business,Kar?chi,Kar?chi,4.1,Airport/Travel,Short Trip,2020,Short Trip
2016-12-29 14:42:00,12/29/2016 14:58,Business,Kar?chi,Kar?chi,6.1,Between Offices,Long Trip,2020,Medium Trip
2016-12-29 15:05:00,12/29/2016 15:16,Business,Kar?chi,Kar?chi,1.3,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-29 18:59:00,12/29/2016 19:14,Business,Kar?chi,Unknown Location,3.0,Meal/Entertain,Short Trip,2020,Short Trip
2016-12-29 19:50:00,12/29/2016 20:10,Business,Unknown Location,Kar?chi,4.1,Customer Visit,Short Trip,2020,Short Trip
2016-12-29 20:15:00,12/29/2016 20:45,Business,Kar?chi,Kar?chi,7.2,Meeting,Long Trip,2020,Medium Trip
2016-12-29 20:53:00,12/29/2016 21:42,Business,Kar?chi,Unknown Location,6.4,,Long Trip,2020,Medium Trip
2016-12-29 23:14:00,12/29/2016 23:47,Business,Unknown Location,Kar?chi,12.9,Meeting,Long Trip,2020,Long Trip
2016-12-30 10:15:00,12/30/2016 10:33,Business,Kar?chi,Kar?chi,2.8,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-30 11:31:00,12/30/2016 11:56,Business,Kar?chi,Kar?chi,2.9,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-30 15:41:00,12/30/2016 16:03,Business,Kar?chi,Kar?chi,4.6,Errand/Supplies,Short Trip,2020,Short Trip
2016-12-30 16:45:00,12/30/2016 17:08,Business,Kar?chi,Kar?chi,4.6,Meeting,Short Trip,2020,Short Trip
2016-12-30 23:06:00,12/30/2016 23:10,Business,Kar?chi,Kar?chi,0.8,Customer Visit,Short Trip,2020,Short Trip
2016-12-31 01:07:00,12/31/2016 1:14,Business,Kar?chi,Kar?chi,0.7,Meeting,Short Trip,2020,Short Trip
2016-12-31 13:24:00,12/31/2016 13:42,Business,Kar?chi,Unknown Location,3.9,Temporary Site,Short Trip,2020,Short Trip
2016-12-31 15:03:00,12/31/2016 15:38,Business,Unknown Location,Unknown Location,16.2,Meeting,Long Trip,2020,Long Trip
2016-12-31 21:32:00,12/31/2016 21:50,Business,Katunayake,Gampaha,6.4,Temporary Site,Long Trip,2020,Medium Trip
2016-12-31 22:08:00,12/31/2016 23:51,Business,Gampaha,Ilukwatta,48.2,Temporary Site,Long Trip,2020,Long Trip
,,,,,12204.7,,Long Trip,2020,Long Trip
